spotify_id,song_name,artist,peak_position,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,analysis_url,id,track_href,type,uri,target
7JYsArznYOjX2jsrT3UEnL,OOOUUU,Young M.A,19,0.635,0.847,7,-3.152,1,0.447,0.533,0,0.154,0.568,166.072,234650,4,https://api.spotify.com/v1/audio-analysis/7JYsArznYOjX2jsrT3UEnL,7JYsArznYOjX2jsrT3UEnL,https://api.spotify.com/v1/tracks/7JYsArznYOjX2jsrT3UEnL,audio_features,spotify:track:7JYsArznYOjX2jsrT3UEnL,11 to 25
0HZk0QsXPhMNAWNDR3rYE8,Hallelujah,Pentatonix,23,0.364,0.378,7,-7.381,0,0.0331,0.47,0,0.339,0.366,89.918,268960,3,https://api.spotify.com/v1/audio-analysis/0HZk0QsXPhMNAWNDR3rYE8,0HZk0QsXPhMNAWNDR3rYE8,https://api.spotify.com/v1/tracks/0HZk0QsXPhMNAWNDR3rYE8,audio_features,spotify:track:0HZk0QsXPhMNAWNDR3rYE8,11 to 25
7lGKEWMXVWWTt3X71Bv44I,Unsteady,X Ambassadors,20,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,4,https://api.spotify.com/v1/audio-analysis/7lGKEWMXVWWTt3X71Bv44I,7lGKEWMXVWWTt3X71Bv44I,https://api.spotify.com/v1/tracks/7lGKEWMXVWWTt3X71Bv44I,audio_features,spotify:track:7lGKEWMXVWWTt3X71Bv44I,11 to 25
4z8sz6E4YyFuEkv5o7IJni,"Mary, Did You Know?",Pentatonix,26,0.497,0.312,11,-9.088,0,0.0269,0.302,0,0.0968,0.177,105.036,203373,4,https://api.spotify.com/v1/audio-analysis/4z8sz6E4YyFuEkv5o7IJni,4z8sz6E4YyFuEkv5o7IJni,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni,audio_features,spotify:track:4z8sz6E4YyFuEkv5o7IJni,26 to 50
4VJ7mnW4wjjIgPBM6KWvPu,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",27,0.412,0.548,10,-6.981,1,0.243,0.0173,0,0.181,0.176,81.293,325615,4,https://api.spotify.com/v1/audio-analysis/4VJ7mnW4wjjIgPBM6KWvPu,4VJ7mnW4wjjIgPBM6KWvPu,https://api.spotify.com/v1/tracks/4VJ7mnW4wjjIgPBM6KWvPu,audio_features,spotify:track:4VJ7mnW4wjjIgPBM6KWvPu,26 to 50
6AGON2BGdPmPMJGiiNuuwl,Immortal,J. Cole,11,0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039,201667,4,https://api.spotify.com/v1/audio-analysis/6AGON2BGdPmPMJGiiNuuwl,6AGON2BGdPmPMJGiiNuuwl,https://api.spotify.com/v1/tracks/6AGON2BGdPmPMJGiiNuuwl,audio_features,spotify:track:6AGON2BGdPmPMJGiiNuuwl,11 to 25
498ZVInMGDkmmNVpSWqHiZ,May We All,Florida Georgia Line Featuring Tim McGraw,30,0.514,0.918,7,-4.306,1,0.0365,0.0409,0,0.342,0.64,150.033,226173,4,https://api.spotify.com/v1/audio-analysis/498ZVInMGDkmmNVpSWqHiZ,498ZVInMGDkmmNVpSWqHiZ,https://api.spotify.com/v1/tracks/498ZVInMGDkmmNVpSWqHiZ,audio_features,spotify:track:498ZVInMGDkmmNVpSWqHiZ,26 to 50
5oyUurs28XRagLa8lgm6V3,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,61,0.96,0.547,6,-6.992,0,0.0786,0.0496,0,0.216,0.186,121.01,223093,4,https://api.spotify.com/v1/audio-analysis/5oyUurs28XRagLa8lgm6V3,5oyUurs28XRagLa8lgm6V3,https://api.spotify.com/v1/tracks/5oyUurs28XRagLa8lgm6V3,audio_features,spotify:track:5oyUurs28XRagLa8lgm6V3,51 to 100
3pjUyVbFmM96tYhSaKJwTt,Change,J. Cole,21,0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,331480,4,https://api.spotify.com/v1/audio-analysis/3pjUyVbFmM96tYhSaKJwTt,3pjUyVbFmM96tYhSaKJwTt,https://api.spotify.com/v1/tracks/3pjUyVbFmM96tYhSaKJwTt,audio_features,spotify:track:3pjUyVbFmM96tYhSaKJwTt,11 to 25
6zkHymyoD3tIqV7RwCAYUw,Sleep Without You,Brett Young,47,0.626,0.707,5,-5.755,0,0.0425,0.0169,0,0.0772,0.653,88.543,187813,4,https://api.spotify.com/v1/audio-analysis/6zkHymyoD3tIqV7RwCAYUw,6zkHymyoD3tIqV7RwCAYUw,https://api.spotify.com/v1/tracks/6zkHymyoD3tIqV7RwCAYUw,audio_features,spotify:track:6zkHymyoD3tIqV7RwCAYUw,26 to 50
0HtOJj7Kl74s1Ngf3MWeif,She's Mine Pt. 1,J. Cole,22,0.439,0.204,2,-15.165,1,0.0587,0.766,0.0913,0.284,0.0408,139.652,209080,4,https://api.spotify.com/v1/audio-analysis/0HtOJj7Kl74s1Ngf3MWeif,0HtOJj7Kl74s1Ngf3MWeif,https://api.spotify.com/v1/tracks/0HtOJj7Kl74s1Ngf3MWeif,audio_features,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,11 to 25
2z3joGXrdGL2iEjIKQTiN1,Ville Mentality,J. Cole,24,0.87,0.386,7,-7.843,0,0.0684,0.745,0.00013,0.122,0.642,119.91,194347,3,https://api.spotify.com/v1/audio-analysis/2z3joGXrdGL2iEjIKQTiN1,2z3joGXrdGL2iEjIKQTiN1,https://api.spotify.com/v1/tracks/2z3joGXrdGL2iEjIKQTiN1,audio_features,spotify:track:2z3joGXrdGL2iEjIKQTiN1,11 to 25
3MWlVSkoLS1e66nlZ2tuWJ,For Whom The Bell Tolls,J. Cole,23,0.595,0.416,10,-10.957,0,0.0366,0.536,0,0.293,0.185,74.556,127880,4,https://api.spotify.com/v1/audio-analysis/3MWlVSkoLS1e66nlZ2tuWJ,3MWlVSkoLS1e66nlZ2tuWJ,https://api.spotify.com/v1/tracks/3MWlVSkoLS1e66nlZ2tuWJ,audio_features,spotify:track:3MWlVSkoLS1e66nlZ2tuWJ,11 to 25
4mU5iXHeLgbR94siF7p1sY,Six Feet Under,The Weeknd,34,0.772,0.504,6,-8.219,0,0.0761,0.129,0,0.125,0.244,140.035,237573,4,https://api.spotify.com/v1/audio-analysis/4mU5iXHeLgbR94siF7p1sY,4mU5iXHeLgbR94siF7p1sY,https://api.spotify.com/v1/tracks/4mU5iXHeLgbR94siF7p1sY,audio_features,spotify:track:4mU5iXHeLgbR94siF7p1sY,26 to 50
4h90qkbnW1Qq6pBhoPvwko,Sidewalks,The Weeknd Featuring Kendrick Lamar,27,0.542,0.72,1,-5.136,0,0.0628,0.147,0,0.348,0.623,149.828,231360,4,https://api.spotify.com/v1/audio-analysis/4h90qkbnW1Qq6pBhoPvwko,4h90qkbnW1Qq6pBhoPvwko,https://api.spotify.com/v1/tracks/4h90qkbnW1Qq6pBhoPvwko,audio_features,spotify:track:4h90qkbnW1Qq6pBhoPvwko,26 to 50
77IAeEz8LEchPN8UNjaTJ2,Foldin Clothes,J. Cole,30,0.698,0.487,7,-9.887,0,0.312,0.234,0.00086,0.0724,0.614,161.943,316920,4,https://api.spotify.com/v1/audio-analysis/77IAeEz8LEchPN8UNjaTJ2,77IAeEz8LEchPN8UNjaTJ2,https://api.spotify.com/v1/tracks/77IAeEz8LEchPN8UNjaTJ2,audio_features,spotify:track:77IAeEz8LEchPN8UNjaTJ2,26 to 50
3S4px9f4lceWdKf0gWciFu,Cheap Thrills,Sia Featuring Sean Paul,1,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,4,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,1 to 5
7xHWNBFm6ObGEQPaUxHuKO,The Greatest,Sia Featuring Kendrick Lamar,18,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227,4,https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO,7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO,audio_features,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,11 to 25
5uDASfU19gDxSjW8cnCaBp,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,29,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184,4,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,audio_features,spotify:track:5uDASfU19gDxSjW8cnCaBp,26 to 50
7zsXy7vlHdItvUSH8EwQss,Cold Water,Major Lazer Featuring Justin Bieber & MO,2,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185360,4,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,audio_features,spotify:track:7zsXy7vlHdItvUSH8EwQss,1 to 5
2ANLarE8yHVsLWW21nj79M,You Was Right,Lil Uzi Vert,40,0.843,0.359,0,-7.417,1,0.461,0.069,0,0.12,0.156,81.987,163944,4,https://api.spotify.com/v1/audio-analysis/2ANLarE8yHVsLWW21nj79M,2ANLarE8yHVsLWW21nj79M,https://api.spotify.com/v1/tracks/2ANLarE8yHVsLWW21nj79M,audio_features,spotify:track:2ANLarE8yHVsLWW21nj79M,26 to 50
4qRaZYiaOsSvWC7VgcxrI0,HandClap,Fitz And The Tantrums,54,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,193253,4,https://api.spotify.com/v1/audio-analysis/4qRaZYiaOsSvWC7VgcxrI0,4qRaZYiaOsSvWC7VgcxrI0,https://api.spotify.com/v1/tracks/4qRaZYiaOsSvWC7VgcxrI0,audio_features,spotify:track:4qRaZYiaOsSvWC7VgcxrI0,51 to 100
5qRRiqndqXaq2QBudIrkYU,Dirty Laundry,Carrie Underwood,48,0.456,0.874,10,-4.129,0,0.114,0.0595,1.12e-05,0.111,0.5,200.179,204093,4,https://api.spotify.com/v1/audio-analysis/5qRRiqndqXaq2QBudIrkYU,5qRRiqndqXaq2QBudIrkYU,https://api.spotify.com/v1/tracks/5qRRiqndqXaq2QBudIrkYU,audio_features,spotify:track:5qRRiqndqXaq2QBudIrkYU,26 to 50
5NDUXbMwcnTQp66tI2zcdR,Fresh Eyes,Andy Grammer,59,0.828,0.56,0,-6.685,1,0.0327,0.548,3.66e-05,0.15,0.872,122.054,198001,4,https://api.spotify.com/v1/audio-analysis/5NDUXbMwcnTQp66tI2zcdR,5NDUXbMwcnTQp66tI2zcdR,https://api.spotify.com/v1/tracks/5NDUXbMwcnTQp66tI2zcdR,audio_features,spotify:track:5NDUXbMwcnTQp66tI2zcdR,51 to 100
0wH7iJqYQnmUU09YGcQPHo,Not Afraid Anymore,Halsey,77,0.546,0.734,5,-6.991,0,0.0653,0.00346,4.94e-05,0.136,0.421,132.0,226787,4,https://api.spotify.com/v1/audio-analysis/0wH7iJqYQnmUU09YGcQPHo,0wH7iJqYQnmUU09YGcQPHo,https://api.spotify.com/v1/tracks/0wH7iJqYQnmUU09YGcQPHo,audio_features,spotify:track:0wH7iJqYQnmUU09YGcQPHo,51 to 100
3cqZH3cqvfbV8wVbvHyPbG,Red Opps,21 Savage,74,0.703,0.709,9,-6.452,1,0.402,0.00908,0,0.127,0.569,140.998,163340,4,https://api.spotify.com/v1/audio-analysis/3cqZH3cqvfbV8wVbvHyPbG,3cqZH3cqvfbV8wVbvHyPbG,https://api.spotify.com/v1/tracks/3cqZH3cqvfbV8wVbvHyPbG,audio_features,spotify:track:3cqZH3cqvfbV8wVbvHyPbG,51 to 100
7EoSDrwBPUBeBEORrpvgko,Water,Ugly God,80,0.816,0.245,0,-15.617,0,0.414,0.616,0.000813,0.127,0.187,140.04,138936,4,https://api.spotify.com/v1/audio-analysis/7EoSDrwBPUBeBEORrpvgko,7EoSDrwBPUBeBEORrpvgko,https://api.spotify.com/v1/tracks/7EoSDrwBPUBeBEORrpvgko,audio_features,spotify:track:7EoSDrwBPUBeBEORrpvgko,51 to 100
58spuRyMUsjKHQHEGwLC99,80s Mercedes,Maren Morris,74,0.485,0.834,9,-5.413,1,0.0715,0.0665,0,0.28,0.659,90.933,211767,4,https://api.spotify.com/v1/audio-analysis/58spuRyMUsjKHQHEGwLC99,58spuRyMUsjKHQHEGwLC99,https://api.spotify.com/v1/tracks/58spuRyMUsjKHQHEGwLC99,audio_features,spotify:track:58spuRyMUsjKHQHEGwLC99,51 to 100
7px4t7HGiuMUvFkEOpZEwp,Song For Another Time,Old Dominion,59,0.498,0.804,11,-3.995,1,0.0332,0.125,0,0.167,0.697,166.054,191827,4,https://api.spotify.com/v1/audio-analysis/7px4t7HGiuMUvFkEOpZEwp,7px4t7HGiuMUvFkEOpZEwp,https://api.spotify.com/v1/tracks/7px4t7HGiuMUvFkEOpZEwp,audio_features,spotify:track:7px4t7HGiuMUvFkEOpZEwp,51 to 100
0utlOiJy2weVl9WTkcEWHy,Neighbors,J. Cole,13,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,216520,4,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,audio_features,spotify:track:0utlOiJy2weVl9WTkcEWHy,11 to 25
0q5DrtpnnGpOvBy5nnPMbe,Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,86,0.569,0.761,5,-6.071,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,184000,4,https://api.spotify.com/v1/audio-analysis/0q5DrtpnnGpOvBy5nnPMbe,0q5DrtpnnGpOvBy5nnPMbe,https://api.spotify.com/v1/tracks/0q5DrtpnnGpOvBy5nnPMbe,audio_features,spotify:track:0q5DrtpnnGpOvBy5nnPMbe,51 to 100
5jROdl6MhcmP3O7h2sVgtw,Parachute,Chris Stapleton,78,0.642,0.762,6,-7.411,1,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,253200,4,https://api.spotify.com/v1/audio-analysis/5jROdl6MhcmP3O7h2sVgtw,5jROdl6MhcmP3O7h2sVgtw,https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw,audio_features,spotify:track:5jROdl6MhcmP3O7h2sVgtw,51 to 100
2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers Featuring Phoebe Ryan,18,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,194080,4,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,audio_features,spotify:track:2rizacJSyD9S1IQUxUxnsK,11 to 25
5aOpzm8W8zysk4asB9hxJw,Say It,Flume Featuring Tove Lo,60,0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,262521,4,https://api.spotify.com/v1/audio-analysis/5aOpzm8W8zysk4asB9hxJw,5aOpzm8W8zysk4asB9hxJw,https://api.spotify.com/v1/tracks/5aOpzm8W8zysk4asB9hxJw,audio_features,spotify:track:5aOpzm8W8zysk4asB9hxJw,51 to 100
0ESJlaM8CE1jRWaNtwSNj8,Beibs In The Trap,Travis Scott,90,0.743,0.571,7,-6.054,0,0.145,0.24,0,0.291,0.495,119.054,213863,4,https://api.spotify.com/v1/audio-analysis/0ESJlaM8CE1jRWaNtwSNj8,0ESJlaM8CE1jRWaNtwSNj8,https://api.spotify.com/v1/tracks/0ESJlaM8CE1jRWaNtwSNj8,audio_features,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,51 to 100
1pKeFVVUOPjFsOABub0OaV,Side To Side,Ariana Grande Featuring Nicki Minaj,4,0.65,0.736,6,-5.84,0,0.229,0.0528,0,0.235,0.613,159.173,226160,4,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,audio_features,spotify:track:1pKeFVVUOPjFsOABub0OaV,1 to 5
0SuLAslEMFZAXf0SwY7syi,All Time Low,Jon Bellion,16,0.617,0.567,0,-4.188,1,0.0828,0.0584,0,0.0933,0.505,90.246,217603,4,https://api.spotify.com/v1/audio-analysis/0SuLAslEMFZAXf0SwY7syi,0SuLAslEMFZAXf0SwY7syi,https://api.spotify.com/v1/tracks/0SuLAslEMFZAXf0SwY7syi,audio_features,spotify:track:0SuLAslEMFZAXf0SwY7syi,11 to 25
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,6,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,187973,4,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,audio_features,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,6 to 10
0qvzXomUDJVaUboy2wMfiS,This Town,Niall Horan,20,0.677,0.401,9,-8.467,1,0.0308,0.712,0,0.116,0.195,111.825,232852,4,https://api.spotify.com/v1/audio-analysis/0qvzXomUDJVaUboy2wMfiS,0qvzXomUDJVaUboy2wMfiS,https://api.spotify.com/v1/tracks/0qvzXomUDJVaUboy2wMfiS,audio_features,spotify:track:0qvzXomUDJVaUboy2wMfiS,11 to 25
6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,23,0.488,0.762,8,-3.842,1,0.0865,0.591,0,0.0763,0.709,123.889,210293,4,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,audio_features,spotify:track:6nxQdXa1uAL0rY72wPZu89,11 to 25
3V8sM5OOG6YfDuDLa2IIYJ,Used To This,Future Featuring Drake,14,0.618,0.727,3,-7.224,0,0.208,0.0312,0,0.196,0.401,164.992,180520,4,https://api.spotify.com/v1/audio-analysis/3V8sM5OOG6YfDuDLa2IIYJ,3V8sM5OOG6YfDuDLa2IIYJ,https://api.spotify.com/v1/tracks/3V8sM5OOG6YfDuDLa2IIYJ,audio_features,spotify:track:3V8sM5OOG6YfDuDLa2IIYJ,11 to 25
1MksGqIztTT6M9R1ErKVs8,No Favors,Big Sean Featuring Eminem,22,0.482,0.781,11,-5.334,1,0.411,0.629,2.87e-06,0.413,0.336,57.967,325840,5,https://api.spotify.com/v1/audio-analysis/1MksGqIztTT6M9R1ErKVs8,1MksGqIztTT6M9R1ErKVs8,https://api.spotify.com/v1/tracks/1MksGqIztTT6M9R1ErKVs8,audio_features,spotify:track:1MksGqIztTT6M9R1ErKVs8,11 to 25
63OQWdXMq0Pe6pRpWY5gO0,Star Of The Show,Thomas Rhett,45,0.695,0.641,7,-5.807,1,0.0261,0.142,0,0.131,0.664,101.974,181200,4,https://api.spotify.com/v1/audio-analysis/63OQWdXMq0Pe6pRpWY5gO0,63OQWdXMq0Pe6pRpWY5gO0,https://api.spotify.com/v1/tracks/63OQWdXMq0Pe6pRpWY5gO0,audio_features,spotify:track:63OQWdXMq0Pe6pRpWY5gO0,26 to 50
7pxhKtuTwofDIdgHx2DcVK,Seein' Red,Dustin Lynch,55,0.651,0.808,1,-4.731,0,0.0435,0.054,0,0.0482,0.858,100.993,194893,4,https://api.spotify.com/v1/audio-analysis/7pxhKtuTwofDIdgHx2DcVK,7pxhKtuTwofDIdgHx2DcVK,https://api.spotify.com/v1/tracks/7pxhKtuTwofDIdgHx2DcVK,audio_features,spotify:track:7pxhKtuTwofDIdgHx2DcVK,51 to 100
0Xm8tw6qikotb8FAOZ2ks7,Guys My Age,Hey Violet,68,0.69,0.663,8,-5.248,0,0.0352,0.106,0,0.0659,0.285,122.041,213695,4,https://api.spotify.com/v1/audio-analysis/0Xm8tw6qikotb8FAOZ2ks7,0Xm8tw6qikotb8FAOZ2ks7,https://api.spotify.com/v1/tracks/0Xm8tw6qikotb8FAOZ2ks7,audio_features,spotify:track:0Xm8tw6qikotb8FAOZ2ks7,51 to 100
5sjIhQzNljMVrDklI91ezp,A Guy With A Girl,Blake Shelton,42,0.552,0.893,0,-4.593,1,0.0383,0.0158,0,0.105,0.777,163.948,189467,4,https://api.spotify.com/v1/audio-analysis/5sjIhQzNljMVrDklI91ezp,5sjIhQzNljMVrDklI91ezp,https://api.spotify.com/v1/tracks/5sjIhQzNljMVrDklI91ezp,audio_features,spotify:track:5sjIhQzNljMVrDklI91ezp,26 to 50
4S6fv0puLCsfYjyBTPDb9k,Helium,Sia,71,0.42,0.396,4,-6.678,1,0.0296,0.551,0,0.0708,0.132,136.849,252320,4,https://api.spotify.com/v1/audio-analysis/4S6fv0puLCsfYjyBTPDb9k,4S6fv0puLCsfYjyBTPDb9k,https://api.spotify.com/v1/tracks/4S6fv0puLCsfYjyBTPDb9k,audio_features,spotify:track:4S6fv0puLCsfYjyBTPDb9k,51 to 100
0y1QJc3SJVPKJ1OvFmFqe6,Way Down We Go,KALEO,54,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,4,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,audio_features,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,51 to 100
4STaHtfguDMkWbPEo6Fwcx,Not Nice,PARTYNEXTDOOR,82,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661,4,https://api.spotify.com/v1/audio-analysis/4STaHtfguDMkWbPEo6Fwcx,4STaHtfguDMkWbPEo6Fwcx,https://api.spotify.com/v1/tracks/4STaHtfguDMkWbPEo6Fwcx,audio_features,spotify:track:4STaHtfguDMkWbPEo6Fwcx,51 to 100
6bx1Wi1KZRkynuMTYrOhFb,Everything 1K,Kodak Black,84,0.517,0.61,1,-6.373,1,0.372,0.153,0,0.416,0.163,135.498,186593,4,https://api.spotify.com/v1/audio-analysis/6bx1Wi1KZRkynuMTYrOhFb,6bx1Wi1KZRkynuMTYrOhFb,https://api.spotify.com/v1/tracks/6bx1Wi1KZRkynuMTYrOhFb,audio_features,spotify:track:6bx1Wi1KZRkynuMTYrOhFb,51 to 100
1r6cyaW7yMykwSyxTuwcuM,Cash Me Outside (#CashMeOutside),DJ Suede The Remix God,88,0.981,0.417,11,-10.732,0,0.134,0.0471,0.359,0.103,0.262,122.044,129384,4,https://api.spotify.com/v1/audio-analysis/1r6cyaW7yMykwSyxTuwcuM,1r6cyaW7yMykwSyxTuwcuM,https://api.spotify.com/v1/tracks/1r6cyaW7yMykwSyxTuwcuM,audio_features,spotify:track:1r6cyaW7yMykwSyxTuwcuM,51 to 100
1XazlqB4YAtvouCmJPWXlM,Wanna Be That Song,Brett Eldredge,46,0.518,0.686,9,-4.911,1,0.0313,0.114,0,0.114,0.334,144.065,236227,4,https://api.spotify.com/v1/audio-analysis/1XazlqB4YAtvouCmJPWXlM,1XazlqB4YAtvouCmJPWXlM,https://api.spotify.com/v1/tracks/1XazlqB4YAtvouCmJPWXlM,audio_features,spotify:track:1XazlqB4YAtvouCmJPWXlM,26 to 50
7BiELrM90hRxpozaIXbsLw,Sex With Me,Rihanna,83,0.58,0.532,1,-5.668,0,0.0424,0.294,0,0.0948,0.39,112.049,206400,4,https://api.spotify.com/v1/audio-analysis/7BiELrM90hRxpozaIXbsLw,7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/tracks/7BiELrM90hRxpozaIXbsLw,audio_features,spotify:track:7BiELrM90hRxpozaIXbsLw,51 to 100
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug,G-Eazy Featuring Marc E. Bassy,97,0.586,0.525,0,-8.968,1,0.498,0.0705,0,0.0729,0.491,126.51,222467,4,https://api.spotify.com/v1/audio-analysis/1Bqxj0aH5KewYHKUg1IdrF,1Bqxj0aH5KewYHKUg1IdrF,https://api.spotify.com/v1/tracks/1Bqxj0aH5KewYHKUg1IdrF,audio_features,spotify:track:1Bqxj0aH5KewYHKUg1IdrF,51 to 100
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd Featuring Daft Punk,1,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,1 to 5
7dZ1Odmx9jWIweQSatnRqo,Million Reasons,Lady Gaga,4,0.666,0.423,0,-8.012,1,0.043,0.494,0,0.106,0.154,129.89,205280,4,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,7dZ1Odmx9jWIweQSatnRqo,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,audio_features,spotify:track:7dZ1Odmx9jWIweQSatnRqo,1 to 5
6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,291893,4,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,1 to 5
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake Featuring Justin Bieber,4,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,audio_features,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,1 to 5
4vb4mFvYsr2h6enhjJsq9Y,Water Under The Bridge,Adele,26,0.596,0.838,5,-6.52,0,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,240427,4,https://api.spotify.com/v1/audio-analysis/4vb4mFvYsr2h6enhjJsq9Y,4vb4mFvYsr2h6enhjJsq9Y,https://api.spotify.com/v1/tracks/4vb4mFvYsr2h6enhjJsq9Y,audio_features,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,26 to 50
6i0V12jOa3mr6uu4WYhUBr,Heathens,twenty one pilots,2,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,audio_features,spotify:track:6i0V12jOa3mr6uu4WYhUBr,1 to 5
